staff_id,hospital_id,first_name,last_name,role,salary_grade,employment_date,shift,source_file
335,2,Maurice,Martin,Medical Records Officer,JG-G,2010-06-29,Night,staff.csv
336,2,Alexander,Armstrong,Medical Records Officer,JG-E,2014-04-17,Night,staff.csv
337,2,Reece,Smith,Security Officer,JG-A,2025-01-12,Night,staff.csv
338,2,Danny,Elliott,Medical Records Officer,JG-D,2012-06-18,Rotating,staff.csv
339,2,Jenna,Mason,Laboratory Technologist,JG-E,2009-11-05,Night,staff.csv
340,2,Henry,Murphy,Radiographer,JG-D,2009-07-25,Night,staff.csv
341,2,Sean,Leonard,Laboratory Technologist,JG-G,2025-06-01,Rotating,staff.csv
342,2,Carl,Anderson,Medical Records Officer,JG-D,2015-01-11,Night,staff.csv
343,2,Alison,Dennis,Security Officer,JG-F,2009-12-31,Day,staff.csv
344,2,Fiona,Bryant,Driver,JG-D,2006-11-21,Rotating,staff.csv
345,2,Cameron,Pritchard,Receptionist,JG-F,2016-10-13,Night,staff.csv
346,2,Richard,Lewis,Clinical Officer,JG-F,2016-05-28,Night,staff.csv
347,2,Oliver,Collins,Clinical Officer,JG-E,2014-03-07,Day,staff.csv
348,2,Chelsea,Gibbs,Nurse,JG-G,2013-12-11,Night,staff.csv
349,2,Stephanie,Burton,Pharmacist,JG-D,2025-07-03,Day,staff.csv
350,2,Graeme,Ali,Administrator,JG-C,2025-09-10,Night,staff.csv
351,2,Ellie,Kelly,Clinical Officer,JG-D,2007-10-13,Night,staff.csv
352,2,Mitchell,Clarke,Administrator,JG-B,2014-11-05,Night,staff.csv
353,2,Laura,Johnson,Nurse,JG-C,2009-09-17,Day,staff.csv
354,2,Yvonne,Williams,Laboratory Technologist,JG-E,2007-01-19,Night,staff.csv
355,2,Bethan,Armstrong,Pharmacist,JG-E,2009-03-07,Day,staff.csv
356,2,Michael,Thompson,Receptionist,JG-F,2025-07-29,Rotating,staff.csv
357,2,Brenda,Hall,Administrator,JG-B,2016-09-16,Day,staff.csv
358,2,Sam,Jones,Cleaner,JG-E,2015-10-08,Night,staff.csv
359,2,Gareth,Davison,Receptionist,JG-B,2024-07-30,Night,staff.csv
360,2,Joan,Moore,Medical Records Officer,JG-A,2020-08-07,Day,staff.csv
361,2,Wendy,Evans,Security Officer,JG-C,2015-05-19,Day,staff.csv
362,2,Clare,Williams,Laboratory Technologist,JG-C,2018-12-08,Rotating,staff.csv
363,2,Tony,Jones,Nutritionist,JG-G,2019-05-08,Rotating,staff.csv
364,2,Philip,Walsh,Driver,JG-B,2009-09-14,Night,staff.csv
365,2,Clare,Jackson,Pharmacist,JG-F,2024-02-05,Day,staff.csv
366,2,Andrew,Walton,Security Officer,JG-A,2020-08-22,Day,staff.csv
367,2,Melanie,Gould,Security Officer,JG-A,2023-10-31,Day,staff.csv
368,2,Kathryn,Ward,Radiographer,JG-G,2014-10-21,Day,staff.csv
369,2,Samantha,Ahmed,Cleaner,JG-D,2022-02-11,Rotating,staff.csv
370,2,Damien,Harrison,Security Officer,JG-D,2025-01-17,Night,staff.csv
371,2,Elizabeth,Pearson,Medical Records Officer,JG-D,2007-09-15,Day,staff.csv
372,2,Nicola,Woods,Radiographer,JG-D,2022-03-15,Day,staff.csv
373,2,Gemma,Price,Medical Records Officer,JG-A,2009-07-17,Day,staff.csv
374,2,Claire,Kaur,Cleaner,JG-G,2011-01-30,Night,staff.csv
375,2,Gordon,Porter,Cleaner,JG-G,2023-03-30,Day,staff.csv
376,2,Kenneth,Rees,Laboratory Technologist,JG-D,2020-02-23,Day,staff.csv
377,2,Elaine,Turner,Nurse,JG-A,2006-11-17,Rotating,staff.csv
378,2,Hannah,Smith,Cleaner,JG-A,2024-07-29,Rotating,staff.csv
379,2,Duncan,Palmer,Nurse,JG-A,2011-04-07,Rotating,staff.csv
380,2,Melanie,Ford,Clinical Officer,JG-F,2017-07-16,Rotating,staff.csv
381,2,Carly,Pearce,Security Officer,JG-D,2023-09-22,Day,staff.csv
382,2,Phillip,Roberts,Medical Records Officer,JG-A,2022-09-20,Rotating,staff.csv
383,2,Beth,Jones,Driver,JG-B,2023-05-04,Rotating,staff.csv
384,2,Deborah,Begum,Security Officer,JG-C,2008-09-08,Rotating,staff.csv
385,2,Linda,Thornton,Cleaner,JG-G,2016-04-21,Day,staff.csv
386,2,Natalie,Jones,Nutritionist,JG-D,2024-01-01,Rotating,staff.csv
387,2,Marion,Jones,Pharmacist,JG-B,2025-09-12,Day,staff.csv
388,2,Kayleigh,Wells,Radiographer,JG-E,2013-01-28,Night,staff.csv
389,2,Duncan,French,Nurse,JG-B,2017-06-13,Night,staff.csv
390,2,Kelly,Smith,Receptionist,JG-E,2017-03-13,Rotating,staff.csv
391,2,Molly,Hunt,Administrator,JG-B,2014-09-23,Night,staff.csv
392,2,Russell,Gould,Medical Records Officer,JG-A,2011-08-19,Night,staff.csv
393,2,Gary,Freeman,Receptionist,JG-D,2020-11-10,Rotating,staff.csv
394,2,Sarah,Ferguson,Receptionist,JG-E,2019-08-10,Day,staff.csv
395,2,Phillip,O'Donnell,Nurse,JG-F,2012-08-28,Day,staff.csv
396,2,Barbara,Burrows,Laboratory Technologist,JG-B,2009-01-01,Night,staff.csv
397,2,Mohammed,Simmons,Administrator,JG-F,2013-06-05,Night,staff.csv
398,2,Jay,Hall,Security Officer,JG-B,2014-07-21,Day,staff.csv
399,2,George,Hopkins,Laboratory Technologist,JG-B,2022-09-10,Rotating,staff.csv
400,2,Roger,Bird,Nurse,JG-F,2016-06-10,Night,staff.csv
401,2,Natalie,Adams,Nurse,JG-F,2010-06-27,Rotating,staff.csv
402,2,Lewis,Bentley,Nurse,JG-G,2006-10-20,Rotating,staff.csv
403,2,Yvonne,Knowles,Administrator,JG-F,2009-11-08,Rotating,staff.csv
404,2,Hugh,Wilson,Nurse,JG-F,2021-07-17,Day,staff.csv
405,2,Jason,Evans,Clinical Officer,JG-F,2007-09-28,Day,staff.csv
406,2,Max,Payne,Nutritionist,JG-G,2016-01-23,Night,staff.csv
407,2,Andrea,Ward,Cleaner,JG-D,2020-07-23,Day,staff.csv
408,2,Lewis,Jenkins,Receptionist,JG-G,2006-10-17,Rotating,staff.csv
409,2,Roger,Lamb,Driver,JG-D,2012-01-09,Night,staff.csv
410,2,Alexandra,Carter,Receptionist,JG-B,2014-05-22,Day,staff.csv
411,2,Wayne,Stevens,Radiographer,JG-C,2024-02-02,Night,staff.csv
412,2,Garry,Reid,Receptionist,JG-D,2014-12-26,Day,staff.csv
413,2,Richard,Lawson,Cleaner,JG-D,2011-02-02,Rotating,staff.csv
414,2,Tracey,Fletcher,Medical Records Officer,JG-C,2015-06-21,Day,staff.csv
415,2,Sally,Chambers,Cleaner,JG-A,2016-05-30,Night,staff.csv
416,2,Simon,Gordon,Pharmacist,JG-A,2014-05-21,Day,staff.csv
417,2,Barbara,Fowler,Nutritionist,JG-D,2023-07-20,Rotating,staff.csv
418,2,Katherine,Brown,Clinical Officer,JG-B,2019-10-08,Day,staff.csv
419,2,Amber,Fox,Radiographer,JG-A,2013-11-22,Rotating,staff.csv
420,2,Justin,Dobson,Radiographer,JG-G,2013-04-13,Night,staff.csv
421,2,Elliot,Cole,Driver,JG-E,2023-05-16,Rotating,staff.csv
422,2,Frederick,Sanders,ICT Officer,JG-E,2009-11-27,Day,staff.csv
423,2,Angela,Bell,Laboratory Technologist,JG-C,2025-04-26,Rotating,staff.csv
424,2,Shirley,Carter,Driver,JG-F,2017-08-01,Rotating,staff.csv
425,2,Gareth,Clark,Security Officer,JG-B,2011-02-11,Day,staff.csv
426,2,Kathryn,Gray,Administrator,JG-D,2011-11-27,Day,staff.csv
427,2,Robert,Pearson,Cleaner,JG-F,2019-09-13,Night,staff.csv
428,2,Janice,Arnold,Nurse,JG-F,2010-02-21,Rotating,staff.csv
429,2,Hollie,Daly,Radiographer,JG-C,2019-07-22,Rotating,staff.csv
430,2,Owen,Robinson,Nutritionist,JG-F,2006-11-14,Night,staff.csv
431,2,Lynda,Coleman,Medical Records Officer,JG-B,2013-11-18,Rotating,staff.csv
432,2,Leon,Donnelly,Driver,JG-E,2014-07-04,Rotating,staff.csv
433,2,Michael,Johnson,Clinical Officer,JG-G,2006-08-12,Night,staff.csv
434,2,Wendy,Ward,Medical Records Officer,JG-E,2007-06-25,Day,staff.csv
435,2,Robert,Chambers,Laboratory Technologist,JG-G,2012-03-07,Rotating,staff.csv
436,2,Ben,Lambert,Medical Records Officer,JG-G,2024-02-22,Rotating,staff.csv
437,2,Joe,Miller,Administrator,JG-E,2024-06-28,Night,staff.csv
438,2,Danny,Parry,Receptionist,JG-D,2019-05-25,Night,staff.csv
439,2,Lydia,Dixon,Nutritionist,JG-E,2009-06-18,Night,staff.csv
440,2,Vincent,Smith,Driver,JG-C,2014-04-08,Day,staff.csv
441,2,Albert,Rees,Nurse,JG-G,2026-06-12,Night,staff.csv
442,2,Janice,Robinson,Nurse,JG-D,2008-11-14,Day,staff.csv
443,2,Jasmine,Knight,Receptionist,JG-D,2014-11-26,Rotating,staff.csv
444,2,Marilyn,Wilson,Receptionist,JG-B,2013-06-05,Day,staff.csv
445,2,Tom,Davies,Clinical Officer,JG-A,2010-08-13,Rotating,staff.csv
446,2,Jemma,Thomas,ICT Officer,JG-E,2011-04-11,Rotating,staff.csv
447,2,Neil,Bell,Driver,JG-G,2013-02-11,Night,staff.csv
448,2,Rebecca,Wood,Receptionist,JG-G,2025-06-11,Rotating,staff.csv
449,2,Mohammad,Price,ICT Officer,JG-E,2008-11-13,Night,staff.csv
450,2,Danny,Lord,Administrator,JG-F,2014-03-01,Rotating,staff.csv
451,2,Clive,Walker,Clinical Officer,JG-C,2015-04-20,Rotating,staff.csv
452,2,Caroline,Brown,Clinical Officer,JG-C,2010-12-26,Rotating,staff.csv
453,2,Kimberley,Nicholls,Nurse,JG-B,2020-09-07,Day,staff.csv
454,2,Abbie,Byrne,Administrator,JG-A,2025-12-29,Day,staff.csv
455,2,Dominic,Quinn,Medical Records Officer,JG-C,2013-10-24,Rotating,staff.csv
456,2,Sophie,O'Brien,Nurse,JG-D,2013-03-25,Day,staff.csv
457,2,Nathan,Heath,Administrator,JG-C,2024-05-20,Night,staff.csv
458,2,Sean,Richards,Administrator,JG-B,2014-09-22,Night,staff.csv
459,2,Toby,Patel,Clinical Officer,JG-A,2021-08-21,Rotating,staff.csv
460,2,Janice,Lane,Receptionist,JG-E,2017-12-21,Day,staff.csv
461,2,Leah,Ali,Nurse,JG-E,2015-05-07,Night,staff.csv
462,2,Karl,Nolan,Administrator,JG-B,2007-04-23,Night,staff.csv
463,2,Chelsea,Evans,Radiographer,JG-E,2016-03-31,Day,staff.csv
464,2,Ian,Harris,Administrator,JG-A,2012-11-24,Night,staff.csv
465,2,Francesca,O'Neill,ICT Officer,JG-G,2008-09-14,Day,staff.csv
466,2,Ricky,Metcalfe,Clinical Officer,JG-C,2011-09-11,Rotating,staff.csv
467,2,Dean,Gregory,Radiographer,JG-F,2024-12-17,Rotating,staff.csv
468,2,Ashley,Stephens,Radiographer,JG-F,2012-10-24,Day,staff.csv
469,2,Elizabeth,Tucker,Security Officer,JG-C,2022-12-16,Day,staff.csv
470,2,Lynn,Riley,Radiographer,JG-B,2020-09-19,Night,staff.csv
471,2,Pauline,Bartlett,Receptionist,JG-A,2009-05-17,Rotating,staff.csv
472,2,Andrew,Thomas,Security Officer,JG-F,2010-07-04,Day,staff.csv
473,2,Emma,Hawkins,Medical Records Officer,JG-D,2020-08-14,Day,staff.csv
474,2,Conor,Taylor,Medical Records Officer,JG-E,2020-04-20,Day,staff.csv
475,2,Natalie,Williams,Pharmacist,JG-F,2020-01-11,Rotating,staff.csv
476,2,Dawn,Austin,Nurse,JG-A,2011-08-25,Rotating,staff.csv
477,2,Ashley,Finch,Security Officer,JG-C,2022-07-02,Night,staff.csv
478,2,Janice,Rhodes,Security Officer,JG-A,2011-04-17,Rotating,staff.csv
479,2,Clare,Carter,Medical Records Officer,JG-D,2025-11-15,Night,staff.csv
480,2,Justin,Rhodes,Nurse,JG-F,2019-08-01,Night,staff.csv
481,2,Kate,Smith,Driver,JG-A,2025-12-15,Night,staff.csv
482,2,Maureen,Reeves,Clinical Officer,JG-G,2010-08-24,Rotating,staff.csv
483,2,Beth,Davis,Clinical Officer,JG-D,2013-05-15,Night,staff.csv
484,2,Josephine,Collins,ICT Officer,JG-F,2010-04-01,Rotating,staff.csv
485,2,Keith,Webb,Laboratory Technologist,JG-C,2009-02-22,Rotating,staff.csv
486,2,Elliott,Jackson,Medical Records Officer,JG-E,2007-08-05,Rotating,staff.csv
487,2,Bethany,Sanderson,Radiographer,JG-F,2014-07-06,Night,staff.csv
488,2,Robert,Kemp,Nurse,JG-C,2008-01-23,Night,staff.csv
489,2,Kirsty,Spencer,Cleaner,JG-G,2017-04-29,Rotating,staff.csv
490,2,Hazel,Goddard,Driver,JG-D,2012-10-11,Night,staff.csv
491,2,Tom,Jones,ICT Officer,JG-A,2016-03-17,Night,staff.csv
492,2,Sally,Marsden,Laboratory Technologist,JG-E,2023-03-05,Night,staff.csv
493,2,Leigh,Taylor,Cleaner,JG-D,2015-10-05,Day,staff.csv
494,2,Richard,Jackson,Administrator,JG-D,2018-08-19,Day,staff.csv
495,2,Arthur,Wood,Receptionist,JG-D,2009-08-19,Rotating,staff.csv
496,2,Jodie,Mitchell,Medical Records Officer,JG-F,2025-02-21,Rotating,staff.csv
497,2,Naomi,Young,Medical Records Officer,JG-C,2013-09-12,Night,staff.csv
498,2,Norman,Hargreaves,Cleaner,JG-G,2020-04-07,Rotating,staff.csv
499,2,Frederick,Jackson,Pharmacist,JG-A,2009-12-30,Day,staff.csv
500,2,Ben,Rees,ICT Officer,JG-D,2025-07-31,Night,staff.csv
501,2,John,Norton,Nutritionist,JG-E,2025-11-29,Night,staff.csv
502,2,Kyle,Murphy,Cleaner,JG-D,2023-03-03,Rotating,staff.csv
503,2,Bethany,Robinson,Clinical Officer,JG-D,2024-06-28,Day,staff.csv
504,2,Joel,Bartlett,Radiographer,JG-A,2020-05-22,Night,staff.csv
505,2,Nicole,Stanley,Receptionist,JG-E,2025-09-20,Night,staff.csv
506,2,Kyle,Reeves,Pharmacist,JG-D,2024-01-02,Night,staff.csv
507,2,Maureen,Lee,Cleaner,JG-C,2022-12-27,Rotating,staff.csv
508,2,Duncan,Hunt,Receptionist,JG-F,2016-03-12,Night,staff.csv
509,2,Paul,Williams,Radiographer,JG-F,2018-05-22,Rotating,staff.csv
510,2,Ricky,Frost,Clinical Officer,JG-E,2024-08-07,Day,staff.csv
511,2,Maurice,Clark,Medical Records Officer,JG-C,2015-06-29,Night,staff.csv
512,2,Roger,Johnson,Driver,JG-G,2007-09-02,Rotating,staff.csv
513,2,Tracey,Hayward,Cleaner,JG-C,2014-06-13,Rotating,staff.csv
514,2,Abdul,Owen,Cleaner,JG-A,2010-02-22,Rotating,staff.csv
515,2,Keith,Ryan,Nutritionist,JG-E,2021-09-26,Rotating,staff.csv
516,2,Diana,Phillips,Medical Records Officer,JG-E,2023-09-08,Rotating,staff.csv
517,2,Dawn,Davies,Medical Records Officer,JG-E,2015-03-19,Night,staff.csv
518,2,Graeme,Gill,Cleaner,JG-B,2014-03-04,Night,staff.csv
519,2,Alison,Watson,ICT Officer,JG-D,2017-02-16,Day,staff.csv
520,2,Eileen,Mann,Radiographer,JG-A,2011-08-14,Rotating,staff.csv
521,2,Toby,Grant,Driver,JG-E,2015-05-18,Rotating,staff.csv
522,2,Lynne,Mann,Medical Records Officer,JG-A,2021-03-04,Rotating,staff.csv
523,2,Timothy,Shepherd,Administrator,JG-A,2024-02-11,Day,staff.csv
524,2,David,Jones,Clinical Officer,JG-C,2024-03-24,Day,staff.csv
525,2,Valerie,Roberts,Administrator,JG-F,2026-04-05,Night,staff.csv
526,2,Wayne,Jackson,Pharmacist,JG-C,2010-09-30,Night,staff.csv
527,2,Sara,Goddard,Cleaner,JG-A,2012-06-18,Night,staff.csv
528,2,Liam,Archer,Nurse,JG-E,2010-11-14,Day,staff.csv
529,2,Jay,Andrews,Receptionist,JG-B,2023-02-04,Rotating,staff.csv
530,2,Kelly,Taylor,Pharmacist,JG-A,2013-11-06,Rotating,staff.csv
531,2,Owen,Wright,Security Officer,JG-C,2017-11-22,Rotating,staff.csv
532,2,Katherine,Humphries,Receptionist,JG-B,2013-09-14,Rotating,staff.csv
533,2,Clifford,Thomson,Nurse,JG-A,2007-03-24,Night,staff.csv
534,2,June,Bennett,Driver,JG-D,2009-09-20,Rotating,staff.csv
535,2,Pamela,Jenkins,ICT Officer,JG-A,2009-09-16,Rotating,staff.csv
536,2,Tony,Miah,Radiographer,JG-A,2025-11-23,Night,staff.csv
537,2,Edward,Clarke,Driver,JG-B,2017-03-16,Rotating,staff.csv
538,2,Kate,Curtis,Security Officer,JG-D,2015-11-06,Rotating,staff.csv
539,2,Roger,Lawrence,Radiographer,JG-G,2024-11-01,Night,staff.csv
540,2,Kate,Bennett,Nutritionist,JG-F,2023-10-17,Rotating,staff.csv
541,2,Hugh,Pritchard,Cleaner,JG-G,2015-11-10,Rotating,staff.csv
542,2,Lesley,Smith,Medical Records Officer,JG-E,2019-07-04,Day,staff.csv
543,2,Kieran,Wilkins,Administrator,JG-C,2014-03-01,Rotating,staff.csv
544,2,Kate,Daniels,Nutritionist,JG-B,2023-10-20,Day,staff.csv
545,2,Valerie,Price,ICT Officer,JG-D,2019-04-18,Night,staff.csv
546,2,Georgina,Jones,Clinical Officer,JG-C,2010-08-12,Night,staff.csv
547,2,Leigh,Humphreys,ICT Officer,JG-F,2025-05-22,Rotating,staff.csv
548,2,Michael,Morris,ICT Officer,JG-D,2025-01-10,Night,staff.csv
549,2,Derek,Walker,ICT Officer,JG-C,2015-01-28,Day,staff.csv
550,2,Natasha,Kelly,Pharmacist,JG-D,2008-02-18,Day,staff.csv
551,2,Elliott,Hall,Nurse,JG-B,2024-03-31,Night,staff.csv
552,2,Charlene,Mason,Driver,JG-C,2024-07-02,Rotating,staff.csv
553,2,Jayne,Richards,Nutritionist,JG-A,2010-12-12,Night,staff.csv
554,2,Charlotte,Ward,Pharmacist,JG-B,2009-08-01,Rotating,staff.csv
555,2,Neil,Thomas,Administrator,JG-E,2023-09-13,Night,staff.csv
556,2,Paige,White,Clinical Officer,JG-D,2008-11-02,Day,staff.csv
557,2,Richard,Smith,Pharmacist,JG-C,2015-04-02,Day,staff.csv
558,2,Guy,Ross,Nutritionist,JG-G,2020-12-21,Rotating,staff.csv
559,2,Mohammed,Berry,Pharmacist,JG-E,2008-11-18,Day,staff.csv
560,2,Lee,Stephens,Security Officer,JG-A,2012-02-15,Night,staff.csv
561,2,Jason,McKenzie,Cleaner,JG-F,2013-09-15,Rotating,staff.csv
562,2,Leslie,Short,Radiographer,JG-C,2016-07-09,Night,staff.csv
563,2,Marion,O'Sullivan,Clinical Officer,JG-G,2016-07-15,Night,staff.csv
564,2,Annette,Hope,Clinical Officer,JG-F,2010-03-16,Rotating,staff.csv
565,2,Brandon,Sinclair,Clinical Officer,JG-D,2018-04-12,Night,staff.csv
566,2,Adam,Carter,Security Officer,JG-G,2024-06-24,Day,staff.csv
567,2,Olivia,Kennedy,Clinical Officer,JG-C,2009-01-26,Night,staff.csv
568,2,Alexander,Parsons,Driver,JG-C,2014-02-17,Rotating,staff.csv
569,2,Marian,Hunt,Receptionist,JG-B,2008-07-03,Day,staff.csv
570,2,Gail,Brooks,Administrator,JG-E,2009-03-10,Day,staff.csv
571,2,Arthur,Brooks,ICT Officer,JG-A,2022-08-07,Rotating,staff.csv
572,2,Lawrence,Reed,Clinical Officer,JG-G,2012-03-23,Rotating,staff.csv
573,2,Declan,Bishop,Administrator,JG-F,2020-07-28,Rotating,staff.csv
574,2,Gerard,Rahman,Medical Records Officer,JG-G,2020-04-30,Day,staff.csv
575,2,Michelle,Reid,Laboratory Technologist,JG-A,2015-02-13,Night,staff.csv
576,2,Deborah,Clarke,Nutritionist,JG-F,2008-01-22,Day,staff.csv
577,2,Denise,Mahmood,Administrator,JG-G,2021-08-07,Day,staff.csv
578,2,Shaun,Lewis,Pharmacist,JG-A,2021-08-27,Night,staff.csv
579,2,Amber,Elliott,Clinical Officer,JG-C,2008-10-24,Rotating,staff.csv
580,2,Ian,Donnelly,Clinical Officer,JG-E,2024-10-03,Night,staff.csv
581,2,Tina,Sharp,Security Officer,JG-E,2024-10-22,Day,staff.csv
582,2,Paul,Moore,ICT Officer,JG-E,2016-03-29,Night,staff.csv
583,2,Joe,Thomas,Nutritionist,JG-G,2015-03-28,Rotating,staff.csv
584,2,Michelle,Thompson,Pharmacist,JG-G,2023-05-25,Day,staff.csv
585,2,Denise,Walker,Nurse,JG-D,2010-02-03,Night,staff.csv
586,2,Mandy,Pritchard,Pharmacist,JG-A,2019-12-26,Day,staff.csv
587,2,Rhys,George,ICT Officer,JG-A,2016-02-09,Rotating,staff.csv
588,2,Debra,Dixon,ICT Officer,JG-D,2008-02-18,Night,staff.csv
589,2,Jennifer,Smith,Receptionist,JG-F,2022-07-05,Night,staff.csv
590,2,Simon,Riley,Laboratory Technologist,JG-D,2017-12-10,Night,staff.csv
591,2,Tracy,Rose,Receptionist,JG-C,2012-04-09,Night,staff.csv
592,2,Olivia,Kaur,Nurse,JG-F,2007-06-11,Night,staff.csv
593,2,Victor,Davies,ICT Officer,JG-A,2022-07-07,Night,staff.csv
594,3,Danny,Willis,Receptionist,JG-C,2007-07-01,Night,staff.csv
595,3,Annette,Harris,Medical Records Officer,JG-G,2022-12-24,Rotating,staff.csv
596,3,Molly,Palmer,Laboratory Technologist,JG-B,2015-01-19,Day,staff.csv
597,3,Gavin,Shepherd,Administrator,JG-F,2008-09-19,Rotating,staff.csv
598,3,Kenneth,Taylor,Clinical Officer,JG-G,2025-09-18,Day,staff.csv
599,3,Steven,Gilbert,Radiographer,JG-F,2011-03-06,Rotating,staff.csv
600,3,Trevor,Sanders,Clinical Officer,JG-G,2020-03-20,Night,staff.csv
601,3,Sharon,Cartwright,Security Officer,JG-A,2008-03-23,Rotating,staff.csv
602,3,Iain,Singh,Laboratory Technologist,JG-B,2015-05-17,Day,staff.csv
603,3,Rosie,Brown,ICT Officer,JG-F,2020-03-05,Rotating,staff.csv
604,3,Kate,Stephens,Driver,JG-F,2021-04-26,Night,staff.csv
605,3,Kate,Smith,Nutritionist,JG-B,2019-09-19,Night,staff.csv
606,3,Marc,Dyer,Laboratory Technologist,JG-D,2015-05-02,Rotating,staff.csv
607,3,Barbara,Edwards,Pharmacist,JG-A,2012-10-31,Night,staff.csv
608,3,Danny,Blake,Driver,JG-C,2014-04-14,Night,staff.csv
609,3,Jenna,Alexander,Administrator,JG-E,2017-04-28,Rotating,staff.csv
610,3,Gareth,Ward,Security Officer,JG-E,2014-04-28,Day,staff.csv
611,3,Ashley,Hussain,Cleaner,JG-G,2018-01-12,Rotating,staff.csv
612,3,Aimee,Pearson,Laboratory Technologist,JG-E,2025-11-17,Rotating,staff.csv
613,3,Kim,Jones,Medical Records Officer,JG-B,2013-05-02,Day,staff.csv
614,3,Kenneth,Williams,Laboratory Technologist,JG-F,2019-03-31,Night,staff.csv
615,3,Lydia,White,Laboratory Technologist,JG-B,2014-01-07,Rotating,staff.csv
616,3,Wendy,Watts,Medical Records Officer,JG-A,2022-09-23,Rotating,staff.csv
617,3,Eric,Kelly,Nurse,JG-A,2020-10-10,Rotating,staff.csv
618,3,Clive,McLean,Clinical Officer,JG-F,2014-09-05,Day,staff.csv
619,3,Laura,Parkes,Driver,JG-B,2019-08-03,Rotating,staff.csv
620,3,Luke,Clarke,Medical Records Officer,JG-A,2006-09-08,Rotating,staff.csv
621,3,Kevin,Hawkins,Security Officer,JG-F,2021-01-30,Day,staff.csv
622,3,Claire,Clayton,Clinical Officer,JG-A,2022-11-17,Day,staff.csv
623,3,Yvonne,Collins,Medical Records Officer,JG-F,2007-08-25,Night,staff.csv
624,3,Julian,Perry,Cleaner,JG-D,2021-04-21,Rotating,staff.csv
625,3,Margaret,Greenwood,Laboratory Technologist,JG-A,2006-11-28,Day,staff.csv
626,3,Graham,Young,Driver,JG-G,2020-07-27,Night,staff.csv
627,3,Joanne,Dixon,Administrator,JG-F,2018-06-01,Day,staff.csv
628,3,Rhys,Dixon,Receptionist,JG-E,2019-01-05,Rotating,staff.csv
629,3,Amy,Bailey,Administrator,JG-E,2014-08-23,Rotating,staff.csv
630,3,Dorothy,Graham,Pharmacist,JG-B,2019-05-02,Rotating,staff.csv
631,3,Donald,Doherty,Laboratory Technologist,JG-G,2010-12-08,Night,staff.csv
632,3,Cheryl,Thompson,Security Officer,JG-G,2010-06-04,Day,staff.csv
633,3,Jemma,Moore,Radiographer,JG-C,2015-09-03,Night,staff.csv
634,3,Ashleigh,Davies,Cleaner,JG-G,2018-07-30,Night,staff.csv
635,4,Stephen,Morrison,Clinical Officer,JG-C,2013-04-08,Day,staff.csv
636,4,Hazel,Robinson,Driver,JG-D,2011-04-04,Day,staff.csv
637,4,Rosemary,Connolly,Medical Records Officer,JG-E,2006-07-29,Rotating,staff.csv
638,4,Marie,Davies,Radiographer,JG-A,2023-06-05,Night,staff.csv
639,4,Laura,Lees,ICT Officer,JG-C,2020-02-22,Day,staff.csv
640,4,Amanda,Byrne,Administrator,JG-B,2008-01-05,Day,staff.csv
641,4,Diane,West,Driver,JG-F,2018-08-21,Night,staff.csv
642,4,Jonathan,Abbott,Radiographer,JG-C,2020-10-10,Night,staff.csv
643,4,Jack,Welch,Laboratory Technologist,JG-A,2026-02-19,Night,staff.csv
644,4,Maria,Matthews,Clinical Officer,JG-A,2025-12-19,Night,staff.csv
645,4,Declan,Goodwin,Clinical Officer,JG-A,2006-09-05,Night,staff.csv
646,4,Lawrence,Owen,Pharmacist,JG-E,2021-05-14,Rotating,staff.csv
647,4,Mohammed,Bennett,Receptionist,JG-C,2023-09-20,Rotating,staff.csv
648,4,Douglas,King,Cleaner,JG-E,2019-04-18,Rotating,staff.csv
649,4,Lorraine,Khan,Clinical Officer,JG-B,2023-10-04,Rotating,staff.csv
650,4,Roy,Sanderson,Nurse,JG-A,2010-11-07,Rotating,staff.csv
651,4,Clive,Moore,Security Officer,JG-D,2008-11-04,Day,staff.csv
652,4,John,Osborne,Radiographer,JG-G,2024-06-21,Night,staff.csv
653,4,Marilyn,Stephens,Radiographer,JG-B,2012-02-01,Night,staff.csv
654,4,Wendy,Phillips,Nutritionist,JG-E,2019-04-27,Day,staff.csv
655,4,Helen,Read,Security Officer,JG-G,2019-07-14,Night,staff.csv
656,4,Mitchell,Palmer,Nurse,JG-G,2025-02-13,Rotating,staff.csv
657,4,Carol,Berry,Security Officer,JG-C,2022-05-01,Rotating,staff.csv
658,4,Caroline,Lloyd,ICT Officer,JG-D,2018-02-06,Night,staff.csv
659,4,Annette,Coles,Security Officer,JG-G,2024-09-24,Rotating,staff.csv
660,4,Abbie,Williams,Radiographer,JG-A,2020-05-09,Rotating,staff.csv
661,4,Shaun,Watson,Driver,JG-F,2025-08-01,Night,staff.csv
662,4,Marion,Armstrong,Radiographer,JG-D,2015-01-20,Day,staff.csv
663,4,Jayne,Cooke,Driver,JG-C,2011-06-27,Night,staff.csv
664,4,Richard,Smith,Nurse,JG-B,2010-02-04,Rotating,staff.csv
665,4,Caroline,Fletcher,Cleaner,JG-F,2022-07-09,Night,staff.csv
666,4,Linda,Hammond,Laboratory Technologist,JG-F,2021-12-08,Night,staff.csv
667,4,Catherine,Vaughan,Pharmacist,JG-A,2011-09-06,Night,staff.csv
668,4,Robin,Jennings,ICT Officer,JG-B,2021-07-15,Day,staff.csv
669,4,Mandy,Curtis,Pharmacist,JG-C,2010-07-08,Night,staff.csv
